issue_id,journal_id,user,notes,created_on,details,property,name,old_value,new_value
208454,1857190,Douglas de Jesus Fonseca,,2025-05-08 19:59:26,"[{'property': 'attr', 'name': 'subject', 'old_value': 'FA: 2.2.2', 'new_value': 'FA: 2.2.2 Período inválido'}]",attr,subject,FA: 2.2.2,FA: 2.2.2 Período inválido
208454,1857684,Douglas de Jesus Fonseca,,2025-05-09 14:27:25,"[{'property': 'attr', 'name': 'assigned_to_id', 'new_value': '2231'}, {'property': 'attr', 'name': 'status_id', 'old_value': '154', 'new_value': '71'}]",attr,assigned_to_id,,2231
208454,1857728,Douglas de Jesus Fonseca,,2025-05-09 14:47:05,"[{'property': 'attr', 'name': 'done_ratio', 'old_value': '0', 'new_value': '100'}, {'property': 'attr', 'name': 'status_id', 'old_value': '71', 'new_value': '73'}]",attr,done_ratio,0,100
208453,1857181,Douglas de Jesus Fonseca,,2025-05-08 19:56:09,"[{'property': 'attr', 'name': 'subject', 'old_value': 'O sistema deve disponibilizar a opção de pesquisa Carregar Valores (ação pesquisar)', 'new_value': 'O sistema deve disponibilizar a opção de pesquisa Carregar Valores (ação pesquisar) Endpoint'}]",attr,subject,O sistema deve disponibilizar a opção de pesquisa Carregar Valores (ação pesquisar),O sistema deve disponibilizar a opção de pesquisa Carregar Valores (ação pesquisar) Endpoint
208453,1857612,Douglas de Jesus Fonseca,,2025-05-09 14:00:09,"[{'property': 'attr', 'name': 'assigned_to_id', 'new_value': '2231'}, {'property': 'attr', 'name': 'status_id', 'old_value': '154', 'new_value': '71'}]",attr,assigned_to_id,,2231
208453,1857683,Douglas de Jesus Fonseca,,2025-05-09 14:26:57,"[{'property': 'attr', 'name': 'done_ratio', 'old_value': '0', 'new_value': '100'}, {'property': 'attr', 'name': 'status_id', 'old_value': '71', 'new_value': '73'}]",attr,done_ratio,0,100
208452,1857152,Aritana  Bahia Schlumbom,,2025-05-08 19:45:45,"[{'property': 'attr', 'name': 'status_id', 'old_value': '200', 'new_value': '156'}]",attr,status_id,200,156
208450,1857132,Daniele Correa,,2025-05-08 19:37:52,"[{'property': 'relation', 'name': 'relates', 'new_value': '208435'}]",relation,relates,,208435
208450,1857133,Daniele Correa,,2025-05-08 19:38:22,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1684', 'new_value': '733'}, {'property': 'attr', 'name': 'status_id', 'old_value': '120', 'new_value': '147'}]",attr,assigned_to_id,1684,733
208450,1857136,Nara Marise Campelo D'Amorim,,2025-05-08 19:39:40,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '733', 'new_value': '149'}, {'property': 'attr', 'name': 'status_id', 'old_value': '147', 'new_value': '148'}]",attr,assigned_to_id,733,149
208450,1857285,Nara Marise Campelo D'Amorim,"Criado o script 208450_Tabelas_Orcamentaria_01_Altera_MODALIDADE_APLICACAO.

Segue dicionário de dados atualizado.",2025-05-08 20:55:58,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '149', 'new_value': '1684'}, {'property': 'attr', 'name': 'status_id', 'old_value': '148', 'new_value': '162'}, {'property': 'attachment', 'name': '317944', 'new_value': 'DD - Tabelas_Orcamentarias.docx'}]",attr,assigned_to_id,149,1684
208450,1857499,Nara Marise Campelo D'Amorim,,2025-05-09 13:05:41,"[{'property': 'cf', 'name': '149', 'old_value': '', 'new_value': 'Não'}]",cf,149,,Não
208449,1857124,Cristina de Souza Azevedo,,2025-05-08 19:35:04,"[{'property': 'relation', 'name': 'relates', 'new_value': '208258'}]",relation,relates,,208258
208449,1857126,Cristina de Souza Azevedo,,2025-05-08 19:36:15,"[{'property': 'attr', 'name': 'description', 'old_value': 'Favor alterar o tipo de numérico para VARCHAR 11 do campo CPF na Tabela ACWTB0079.\r\n\r\nAs funcionalidades que utilizam o campo CPF constam da avaliação de impacto no ticket #206538.', 'new_value': 'Favor alterar o tipo do campo na *ACWTB0079.CPF* de numérico para VARCHAR(11).\r\n\r\nAs funcionalidades que utilizam o campo CPF constam da avaliação de impacto no ticket #206538.'}]",attr,description,Favor alterar o tipo de numérico para VARCHAR 11 do campo CPF na Tabela ACWTB0079.rnrnAs funcionalidades que utilizam o campo CPF constam da avaliação de impacto no ticket #206538.,Favor alterar o tipo do campo na *ACWTB0079.CPF* de numérico para VARCHAR(11).rnrnAs funcionalidades que utilizam o campo CPF constam da avaliação de impacto no ticket #206538.
208449,1857128,Cristina de Souza Azevedo,,2025-05-08 19:36:42,"[{'property': 'attr', 'name': 'assigned_to_id', 'new_value': '1803'}, {'property': 'attr', 'name': 'description', 'old_value': 'Favor alterar o tipo do campo na *ACWTB0079.CPF* de numérico para VARCHAR(11).\r\n\r\nAs funcionalidades que utilizam o campo CPF constam da avaliação de impacto no ticket #206538.', 'new_value': 'Favor alterar o tipo do campo *ACWTB0079.CPF* de numérico para VARCHAR(11).\r\n\r\nAs funcionalidades que utilizam o campo CPF constam da avaliação de impacto no ticket #206538.'}]",attr,assigned_to_id,,1803
208449,1857130,Cristina de Souza Azevedo,,2025-05-08 19:37:06,"[{'property': 'attr', 'name': 'description', 'old_value': 'Favor alterar o tipo do campo *ACWTB0079.CPF* de numérico para VARCHAR(11).\r\n\r\nAs funcionalidades que utilizam o campo CPF constam da avaliação de impacto no ticket #206538.', 'new_value': 'Favor alterar o tipo do campo *ACWTB0079.CPF* de numérico para VARCHAR (11).\r\n\r\nAs funcionalidades que utilizam o campo CPF constam da avaliação de impacto no ticket #206538.'}]",attr,description,Favor alterar o tipo do campo *ACWTB0079.CPF* de numérico para VARCHAR(11).rnrnAs funcionalidades que utilizam o campo CPF constam da avaliação de impacto no ticket #206538.,Favor alterar o tipo do campo *ACWTB0079.CPF* de numérico para VARCHAR (11).rnrnAs funcionalidades que utilizam o campo CPF constam da avaliação de impacto no ticket #206538.
208449,1857214,Cristina de Souza Azevedo,,2025-05-08 20:06:09,"[{'property': 'attr', 'name': 'description', 'old_value': 'Favor alterar o tipo do campo *ACWTB0079.CPF* de numérico para VARCHAR (11).\r\n\r\nAs funcionalidades que utilizam o campo CPF constam da avaliação de impacto no ticket #206538.', 'new_value': 'Favor atender ao seguinte:\r\n\r\n1 - Alterar o tipo do campo *ACWTB0079.CPF* de numérico para VARCHAR (11);\r\n\r\n2 - Atualizar o campo *ACWTB0079.CPF* com zeros à esquerda até completar 11 posições.\r\n\r\nAs funcionalidades que utilizam o campo CPF constam da avaliação de impacto no ticket #206538.'}]",attr,description,Favor alterar o tipo do campo *ACWTB0079.CPF* de numérico para VARCHAR (11).rnrnAs funcionalidades que utilizam o campo CPF constam da avaliação de impacto no ticket #206538.,Favor atender ao seguinte:rnrn1 - Alterar o tipo do campo *ACWTB0079.CPF* de numérico para VARCHAR (11);rnrn2 - Atualizar o campo *ACWTB0079.CPF* com zeros à esquerda até completar 11 posições.rnrnAs funcionalidades que utilizam o campo CPF constam da avaliação de impacto no ticket #206538.
208449,1857703,Manuela da Silva Costa,,2025-05-09 14:36:12,"[{'property': 'relation', 'name': 'relates', 'new_value': '198366'}]",relation,relates,,198366
208449,1857718,Manuela da Silva Costa,,2025-05-09 14:42:18,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1803', 'new_value': '733'}, {'property': 'attr', 'name': 'status_id', 'old_value': '120', 'new_value': '147'}]",attr,assigned_to_id,1803,733
208449,1857727,Rosana Machado Araújo Cardoso,,2025-05-09 14:46:48,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '733', 'new_value': '2072'}]",attr,assigned_to_id,733,2072
208447,1857552,Daniele Correa,,2025-05-09 13:31:29,"[{'property': 'attr', 'name': 'status_id', 'old_value': '154', 'new_value': '71'}]",attr,status_id,154,71
208447,1858001,Daniele Correa,,2025-05-09 18:37:17,"[{'property': 'attr', 'name': 'done_ratio', 'old_value': '0', 'new_value': '100'}, {'property': 'attr', 'name': 'status_id', 'old_value': '71', 'new_value': '73'}]",attr,done_ratio,0,100
208444,1857041,César Henrique E. Pinho,,2025-05-08 18:44:19,"[{'property': 'relation', 'name': 'relates', 'new_value': '199928'}]",relation,relates,,199928
208444,1857122,César Henrique E. Pinho,,2025-05-08 19:34:55,"[{'property': 'cf', 'name': '271', 'old_value': '', 'new_value': '1.2'}, {'property': 'cf', 'name': '221', 'old_value': '', 'new_value': '8'}, {'property': 'attr', 'name': 'assigned_to_id', 'old_value': '869', 'new_value': '2533'}, {'property': 'attr', 'name': 'status_id', 'old_value': '200', 'new_value': '156'}, {'property': 'attr', 'name': 'description', 'old_value': '\r\nO objetivo dessa solicitação é a acrescentar uma solução na rotina OBTE DAE, para permitir que através de uma chamada de url, ler DAEs a partir de um XML com um formato pré-definido que o PO possa editá-lo de acordo com a necessidade dos testes para geração de cenários de ocorrências  ', 'new_value': '\r\nO objetivo dessa solicitação é a acrescentar uma solução na rotina OBTE DAE, para permitir que através de uma chamada de url, ler DAEs a partir de um XML com um formato pré-definido que o PO possa editá-lo de acordo com a necessidade dos testes para geração de cenários de ocorrências.\r\n\r\nEsta solução deve funcionar apenas para simulações nos ambientes de TI e Homologação.'}, {'property': 'attr', 'name': 'subject', 'old_value': 'Obter DAE - Ferramenta para Teste de Ocorrências de DAES', 'new_value': 'Obter DAE - Ferramenta para Teste para Cenários de Ocorrências de DAES'}]",cf,271,,1.2
208444,1857135,Leonardo Moraes da Silva,,2025-05-08 19:39:36,"[{'property': 'cf', 'name': '237', 'old_value': '', 'new_value': '2025-05-15'}, {'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2533', 'new_value': '2665'}, {'property': 'attr', 'name': 'status_id', 'old_value': '156', 'new_value': '114'}]",cf,237,,2025-05-15
208444,1857421,Francis Gomes Santos,,2025-05-09 12:19:39,"[{'property': 'cf', 'name': '396', 'old_value': '', 'new_value': 'SEFAZ - Time 06'}]",cf,396,,SEFAZ - Time 06
208444,1857722,César Henrique E. Pinho,,2025-05-09 14:44:52,"[{'property': 'attr', 'name': 'description', 'old_value': '\r\nO objetivo dessa solicitação é a acrescentar uma solução na rotina OBTE DAE, para permitir que através de uma chamada de url, ler DAEs a partir de um XML com um formato pré-definido que o PO possa editá-lo de acordo com a necessidade dos testes para geração de cenários de ocorrências.\r\n\r\nEsta solução deve funcionar apenas para simulações nos ambientes de TI e Homologação.', 'new_value': '\r\nO objetivo dessa solicitação é a acrescentar uma solução na rotina OBTE DAE, na qual se consiga fazer testes da rotina com informações específicas que serão descritas em um XML que será armazenado em uma tabela no banco de dados. \r\n\r\nSegue imagem da proposta que foi apresentada em reunião. '}, {'property': 'attachment', 'name': '318013', 'new_value': 'Proposta_Ferramenta_Teste.png'}]",attr,description,"rnO objetivo dessa solicitação é a acrescentar uma solução na rotina OBTE DAE, para permitir que através de uma chamada de url, ler DAEs a partir de um XML com um formato pré-definido que o PO possa editá-lo de acordo com a necessidade dos testes para geração de cenários de ocorrências.rnrnEsta solução deve funcionar apenas para simulações nos ambientes de TI e Homologação.","rnO objetivo dessa solicitação é a acrescentar uma solução na rotina OBTE DAE, na qual se consiga fazer testes da rotina com informações específicas que serão descritas em um XML que será armazenado em uma tabela no banco de dados. rnrnSegue imagem da proposta que foi apresentada em reunião. "
208436,1857015,Daniele Correa,,2025-05-08 18:27:59,"[{'property': 'attr', 'name': 'status_id', 'old_value': '154', 'new_value': '71'}]",attr,status_id,154,71
208436,1857092,Daniele Correa,,2025-05-08 19:15:39,"[{'property': 'attr', 'name': 'done_ratio', 'old_value': '0', 'new_value': '100'}, {'property': 'attr', 'name': 'status_id', 'old_value': '71', 'new_value': '73'}]",attr,done_ratio,0,100
208435,1856991,Daniele Correa,,2025-05-08 18:21:00,"[{'property': 'relation', 'name': 'relates', 'new_value': '208433'}]",relation,relates,,208433
208435,1857000,Daniele Correa,,2025-05-08 18:25:24,"[{'property': 'attr', 'name': 'description', 'old_value': 'Favor implementar os ajustes solicitados na versão 5.0  do caso de uso, que:\r\n\r\nImplementar, de acordo com o UC as seguintes mudanças:\r\n\r\n- Usar o padrão implementado conforme padrão 2.0\r\n\r\nCaso de Uso: \r\n\r\nRastro: ', 'new_value': 'Favor implementar os ajustes solicitados na versão 5.0  do caso de uso, que:\r\n\r\nImplementar, de acordo com o UC as seguintes mudanças:\r\n\r\n- Usar o padrão implementado conforme padrão 2.0\r\n\r\nCaso de Uso: Manter_Produto\r\n\r\nRastro: Tabelas / Estrutura Programática / Produto \r\n\r\nLink caso de uso:https://prodeboffice365.sharepoint.com/:w:/r/sites/solues/_layouts/15/Doc.aspx?sourcedoc=%7B32BF1A01-A466-40C8-80C9-0A1BD57617BC%7D&file=Manter_Produto.doc&action=default&mobileredirect=true'}]",attr,description,"Favor implementar os ajustes solicitados na versão 5.0  do caso de uso, que:rnrnImplementar, de acordo com o UC as seguintes mudanças:rnrn- Usar o padrão implementado conforme padrão 2.0rnrnCaso de Uso: rnrnRastro: ","Favor implementar os ajustes solicitados na versão 5.0  do caso de uso, que:rnrnImplementar, de acordo com o UC as seguintes mudanças:rnrn- Usar o padrão implementado conforme padrão 2.0rnrnCaso de Uso: Manter_ProdutornrnRastro: Tabelas / Estrutura Programática / Produto rnrnLink caso de uso:https://prodeboffice365.sharepoint.com/:w:/r/sites/solues/_layouts/15/Doc.aspx?sourcedoc=%7B32BF1A01-A466-40C8-80C9-0A1BD57617BC%7D&file=Manter_Produto.doc&action=default&mobileredirect=true"
208435,1857101,Daniele Correa,,2025-05-08 19:23:45,"[{'property': 'cf', 'name': '271', 'old_value': '5.0', 'new_value': '2.0'}, {'property': 'attr', 'name': 'description', 'old_value': 'Favor implementar os ajustes solicitados na versão 5.0  do caso de uso, que:\r\n\r\nImplementar, de acordo com o UC as seguintes mudanças:\r\n\r\n- Usar o padrão implementado conforme padrão 2.0\r\n\r\nCaso de Uso: Manter_Produto\r\n\r\nRastro: Tabelas / Estrutura Programática / Produto \r\n\r\nLink caso de uso:https://prodeboffice365.sharepoint.com/:w:/r/sites/solues/_layouts/15/Doc.aspx?sourcedoc=%7B32BF1A01-A466-40C8-80C9-0A1BD57617BC%7D&file=Manter_Produto.doc&action=default&mobileredirect=true', 'new_value': 'Favor implementar os ajustes solicitados na versão 2.0  do caso de uso, que:\r\n\r\nImplementar, de acordo com o UC as seguintes mudanças:\r\n\r\n- Usar o padrão implementado conforme padrão 2.0\r\n\r\nCaso de Uso: Manter Modalidade de Aplicação\r\n\r\nRastro: \r\n\r\nLink caso de uso:\r\nhttps://prodeboffice365.sharepoint.com/:w:/r/sites/solues/_layouts/15/Doc.aspx?sourcedoc=%7B211F5D7E-AC2E-4D8F-9630-0BA9993483F1%7D&file=Manter%20Modalidade%20de%20Aplica%C3%A7%C3%A3o.docx&action=default&mobileredirect=true'}, {'property': 'attr', 'name': 'subject', 'old_value': 'FIPLAN 2.0 – Manter Produto - Usar o padrão implementado conforme padrão 2.0', 'new_value': 'FIPLAN 2.0 – Manter Modalidade de Aplicação - Usar o padrão implementado conforme padrão 2.0'}]",cf,271,5.0,2.0
208435,1857106,Daniele Correa,,2025-05-08 19:28:35,"[{'property': 'attr', 'name': 'description', 'old_value': 'Favor implementar os ajustes solicitados na versão 2.0  do caso de uso, que:\r\n\r\nImplementar, de acordo com o UC as seguintes mudanças:\r\n\r\n- Usar o padrão implementado conforme padrão 2.0\r\n\r\nCaso de Uso: Manter Modalidade de Aplicação\r\n\r\nRastro: \r\n\r\nLink caso de uso:\r\nhttps://prodeboffice365.sharepoint.com/:w:/r/sites/solues/_layouts/15/Doc.aspx?sourcedoc=%7B211F5D7E-AC2E-4D8F-9630-0BA9993483F1%7D&file=Manter%20Modalidade%20de%20Aplica%C3%A7%C3%A3o.docx&action=default&mobileredirect=true', 'new_value': 'Favor implementar os ajustes solicitados na versão 2.0  do caso de uso, que:\r\n\r\nImplementar, de acordo com o UC as seguintes mudanças:\r\n\r\n- Usar o padrão implementado conforme padrão 2.0\r\n\r\nCaso de Uso: Manter Modalidade de Aplicação\r\n\r\nRastro: Tabelas / Classificação Orçamentária / Natureza da Despesa / Modalidade de Aplicação\r\n\r\nLink caso de uso:\r\nhttps://prodeboffice365.sharepoint.com/:w:/r/sites/solues/_layouts/15/Doc.aspx?sourcedoc=%7B211F5D7E-AC2E-4D8F-9630-0BA9993483F1%7D&file=Manter%20Modalidade%20de%20Aplica%C3%A7%C3%A3o.docx&action=default&mobileredirect=true'}]",attr,description,"Favor implementar os ajustes solicitados na versão 2.0  do caso de uso, que:rnrnImplementar, de acordo com o UC as seguintes mudanças:rnrn- Usar o padrão implementado conforme padrão 2.0rnrnCaso de Uso: Manter Modalidade de AplicaçãornrnRastro: rnrnLink caso de uso:rnhttps://prodeboffice365.sharepoint.com/:w:/r/sites/solues/_layouts/15/Doc.aspx?sourcedoc=%7B211F5D7E-AC2E-4D8F-9630-0BA9993483F1%7D&file=Manter%20Modalidade%20de%20Aplica%C3%A7%C3%A3o.docx&action=default&mobileredirect=true","Favor implementar os ajustes solicitados na versão 2.0  do caso de uso, que:rnrnImplementar, de acordo com o UC as seguintes mudanças:rnrn- Usar o padrão implementado conforme padrão 2.0rnrnCaso de Uso: Manter Modalidade de AplicaçãornrnRastro: Tabelas / Classificação Orçamentária / Natureza da Despesa / Modalidade de AplicaçãornrnLink caso de uso:rnhttps://prodeboffice365.sharepoint.com/:w:/r/sites/solues/_layouts/15/Doc.aspx?sourcedoc=%7B211F5D7E-AC2E-4D8F-9630-0BA9993483F1%7D&file=Manter%20Modalidade%20de%20Aplica%C3%A7%C3%A3o.docx&action=default&mobileredirect=true"
208435,1857131,Daniele Correa,,2025-05-08 19:37:52,"[{'property': 'relation', 'name': 'relates', 'new_value': '208450'}]",relation,relates,,208450
208435,1857553,Daniele Correa,,2025-05-09 13:31:54,"[{'property': 'attr', 'name': 'category_id', 'old_value': '3277', 'new_value': '3251'}]",attr,category_id,3277,3251
208435,1858005,Daniele Correa,,2025-05-09 18:38:03,"[{'property': 'cf', 'name': '221', 'old_value': '', 'new_value': '3'}, {'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1684', 'new_value': '2250'}, {'property': 'attr', 'name': 'status_id', 'old_value': '200', 'new_value': '156'}]",cf,221,,3
208433,1856976,Flavia Fernandes Amaral Ramalho,,2025-05-08 18:15:30,"[{'property': 'attr', 'name': 'status_id', 'old_value': '192', 'new_value': '193'}]",attr,status_id,192,193
208433,1856977,Flavia Fernandes Amaral Ramalho,,2025-05-08 18:15:37,"[{'property': 'attr', 'name': 'status_id', 'old_value': '193', 'new_value': '194'}]",attr,status_id,193,194
208433,1856978,Flavia Fernandes Amaral Ramalho,,2025-05-08 18:15:44,"[{'property': 'attr', 'name': 'status_id', 'old_value': '194', 'new_value': '195'}]",attr,status_id,194,195
208433,1856980,Daniele Correa,,2025-05-08 18:16:10,"[{'property': 'cf', 'name': '334', 'old_value': '', 'new_value': '1'}, {'property': 'attr', 'name': 'status_id', 'old_value': '195', 'new_value': '200'}]",cf,334,,1
208433,1856990,Daniele Correa,,2025-05-08 18:21:00,"[{'property': 'relation', 'name': 'relates', 'new_value': '208435'}]",relation,relates,,208435
208432,1857225,MIRIAN ARAUJO ALMEIDA,"Ramon, você consultou a UO 25201? em 2020 a UG 0000 já existe. Favor ajustar a descrição do Ticket",2025-05-08 20:10:29,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1852', 'new_value': '1912'}, {'property': 'attr', 'name': 'status_id', 'old_value': '154', 'new_value': '155'}]",attr,assigned_to_id,1852,1912
208432,1857226,MIRIAN ARAUJO ALMEIDA,,2025-05-08 20:10:39,"[{'property': 'attr', 'name': 'tag_list', 'old_value': '', 'new_value': 'Aguardando Informação'}]",attr,tag_list,,Aguardando Informação
208432,1857235,MIRIAN ARAUJO ALMEIDA,"Ramon, você consultou a UO 25201? em 2020 a UG 0000 já existe. Favor ajustar a descrição do Ticket",2025-05-08 20:16:39,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1912', 'new_value': '1058'}]",attr,assigned_to_id,1912,1058
208432,1857237,MIRIAN ARAUJO ALMEIDA,,2025-05-08 20:16:52,"[{'property': 'attr', 'name': 'tag_list', 'old_value': 'Aguardando Informação', 'new_value': ''}]",attr,tag_list,Aguardando Informação,
208432,1857761,Tárcio Henrique  Gomes Barbosa,,2025-05-09 15:02:52,"[{'property': 'relation', 'name': 'relates', 'new_value': '208494'}]",relation,relates,,208494
208432,1858084,Tárcio Henrique  Gomes Barbosa,"Ramon, foi feita uma carga no ambiente de Manutenção conforme solicitação, você pode verifcar se está tudo ok?
",2025-05-09 19:35:15,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1058', 'new_value': '1912'}]",attr,assigned_to_id,1058,1912
208431,1856956,Gabriel Mendes de Souza,,2025-05-08 18:05:51,"[{'property': 'attr', 'name': 'assigned_to_id', 'new_value': '1670'}, {'property': 'attr', 'name': 'status_id', 'old_value': '154', 'new_value': '71'}]",attr,assigned_to_id,,1670
208431,1857258,Gabriel Mendes de Souza,,2025-05-08 20:30:11,"[{'property': 'attr', 'name': 'done_ratio', 'old_value': '0', 'new_value': '100'}, {'property': 'attr', 'name': 'status_id', 'old_value': '71', 'new_value': '73'}]",attr,done_ratio,0,100
208423,1856887,Rafael Pinto Vieira dos Santos,,2025-05-08 17:29:32,"[{'property': 'attr', 'name': 'tag_list', 'old_value': '', 'new_value': 'Liberado (Em espera)'}]",attr,tag_list,,Liberado (Em espera)
208423,1856890,Rafael Pinto Vieira dos Santos,,2025-05-08 17:30:45,"[{'property': 'relation', 'name': 'relates', 'new_value': '206243'}]",relation,relates,,206243
208423,1856918,Rafael Pinto Vieira dos Santos,,2025-05-08 17:35:44,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2445', 'new_value': '2287'}, {'property': 'attr', 'name': 'status_id', 'old_value': '114', 'new_value': '163'}, {'property': 'attr', 'name': 'tag_list', 'old_value': 'Liberado (Em espera)', 'new_value': ''}]",attr,assigned_to_id,2445,2287
208423,1857052,Ari Fragoso de Medeiros Junior,,2025-05-08 18:51:30,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2287', 'new_value': '733'}, {'property': 'attr', 'name': 'status_id', 'old_value': '163', 'new_value': '149'}]",attr,assigned_to_id,2287,733
208423,1857079,Nara Marise Campelo D'Amorim,,2025-05-08 19:09:07,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '733', 'new_value': '149'}, {'property': 'attr', 'name': 'status_id', 'old_value': '149', 'new_value': '150'}]",attr,assigned_to_id,733,149
208423,1857097,Nara Marise Campelo D'Amorim,Solicitação atendida.,2025-05-08 19:21:57,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '149', 'new_value': '200'}, {'property': 'attr', 'name': 'status_id', 'old_value': '150', 'new_value': '164'}]",attr,assigned_to_id,149,200
208422,1856892,Rafael Pinto Vieira dos Santos,,2025-05-08 17:31:00,"[{'property': 'relation', 'name': 'relates', 'new_value': '206243'}]",relation,relates,,206243
208422,1856921,Rafael Pinto Vieira dos Santos,,2025-05-08 17:36:45,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2445', 'new_value': '2287'}, {'property': 'attr', 'name': 'status_id', 'old_value': '114', 'new_value': '163'}, {'property': 'attr', 'name': 'tag_list', 'old_value': 'Liberado (Em espera)', 'new_value': ''}]",attr,assigned_to_id,2445,2287
208422,1857053,Ari Fragoso de Medeiros Junior,,2025-05-08 18:51:45,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2287', 'new_value': '733'}, {'property': 'attr', 'name': 'status_id', 'old_value': '163', 'new_value': '149'}]",attr,assigned_to_id,2287,733
208422,1857054,Rosana Machado Araújo Cardoso,,2025-05-08 18:52:36,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '733', 'new_value': '2072'}, {'property': 'attr', 'name': 'status_id', 'old_value': '149', 'new_value': '150'}]",attr,assigned_to_id,733,2072
208422,1857104,Rosana Machado Araújo Cardoso,"Ocorreu Erro abaixo na execução da View em Teste Integrado:

________________________________________________________________________________________

Procedimento PL/SQL concluído com sucesso.


View ""FIPLAN"".""ACWVW0767"" criado.


Comment criado.

Erro a partir da linha : 99 no comando -
GRANT SELECT ON FIPLAN.ACWVW0767 TO FIPLAN_USER
Relatório de erros -
ORA-04063: view ""FIPLAN.ACWVW0767"" contém erros
04063. 00000 -  ""%s has errors""
*Cause:    Attempt to execute a stored procedure or use a view that has
           errors.  For stored procedures, the problem could be syntax errors
           or references to other, non-existent procedures.  For views,
           the problem could be a reference in the view's defining query to
           a non-existent table.
           Can also be a table which has references to non-existent or
           inaccessible types.
*Action:   Fix the errors and/or create referenced objects as necessary.
Erro a partir da linha : 101 no comando -
CREATE SYNONYM FIPLAN_USER.ACWVW0767 FOR FIPLAN.ACWVW0767
Relatório de erros -
ORA-00955: nome já está sendo usado por um objeto existente
00955. 00000 -  ""name is already used by an existing object""
*Cause:    
*Action:
",2025-05-08 19:26:11,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2072', 'new_value': '200'}, {'property': 'attr', 'name': 'tag_list', 'old_value': '', 'new_value': 'Rejeitado'}]",attr,assigned_to_id,2072,200
208422,1857546,Rafael Pinto Vieira dos Santos,,2025-05-09 13:29:04,"[{'property': 'attachment', 'name': '317873', 'old_value': 'ACWVW0767.sql'}]",attachment,317873,ACWVW0767.sql,
208422,1857549,Rafael Pinto Vieira dos Santos,,2025-05-09 13:29:47,"[{'property': 'attachment', 'name': '317979', 'new_value': 'ACWVW0767.sql'}]",attachment,317979,,ACWVW0767.sql
208422,1857682,Aritana  Bahia Schlumbom,solicito reexecução de script em testeintegrado,2025-05-09 14:26:16,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '200', 'new_value': '733'}, {'property': 'attr', 'name': 'tag_list', 'old_value': 'Rejeitado', 'new_value': ''}]",attr,assigned_to_id,200,733
208422,1857688,Rosana Machado Araújo Cardoso,,2025-05-09 14:28:21,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '733', 'new_value': '2072'}]",attr,assigned_to_id,733,2072
208422,1857691,Aritana  Bahia Schlumbom,,2025-05-09 14:30:39,"[{'property': 'attr', 'name': 'tag_list', 'old_value': '', 'new_value': 'Liberado (Em espera)'}]",attr,tag_list,,Liberado (Em espera)
208422,1857692,Rosana Machado Araújo Cardoso,,2025-05-09 14:31:43,"[{'property': 'attr', 'name': 'tag_list', 'old_value': 'Liberado (Em espera)', 'new_value': ''}]",attr,tag_list,Liberado (Em espera),
208422,1857724,Rosana Machado Araújo Cardoso,Solicitação atendida.,2025-05-09 14:46:16,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2072', 'new_value': '200'}, {'property': 'attr', 'name': 'status_id', 'old_value': '150', 'new_value': '164'}]",attr,assigned_to_id,2072,200
208411,1856715,Priscila Carvalho Ramos,,2025-05-08 15:03:38,"[{'property': 'relation', 'name': 'copied_from', 'new_value': '208401'}]",relation,copied_from,,208401
208411,1857006,Priscila Carvalho Ramos,,2025-05-08 18:26:49,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1890', 'new_value': '2250'}, {'property': 'attr', 'name': 'status_id', 'old_value': '200', 'new_value': '156'}]",attr,assigned_to_id,1890,2250
208401,1856632,Flavia Fernandes Amaral Ramalho,"Bom dia, Carlinha.

Demandas para alteraçções na funcionalidade precisam ser do tipo Demanda. Favor alterar o tipo do ticket.",2025-05-08 14:21:31,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1211', 'new_value': '1557'}]",attr,assigned_to_id,1211,1557
